shipment_id,origin,destination,carrier,transport_mode,shipment_date,planned_eta,planned_transit_days,days_in_transit,shipment_status,package_weight_kg,num_stops,customs_clearance_flag,weather_condition,weather_severity_score,traffic_congestion_level,port_congestion_score,disruption_type,disruption_impact_score,carrier_reliability_score,historical_delay_rate,route_risk_score,delay_probability,is_delayed,actual_delay_hours,transit_progress_ratio,composite_risk_score,log_weight,sla_pressure,carrier_enc,transport_enc,origin_enc,destination_enc,status_enc,weather_enc,disruption_enc
SHP104161,Hamburg,Tokyo,DHL,Rail,2023-09-10,2023-09-18,0.18181818181818182,0.15384615384615385,In Transit,0.2444294625316588,0.25,1.0,Blizzard,0.9368421052631579,0.125,0.5555555555555556,None,0.036,0.515418502202643,0.055263157894736854,0.8285714285714285,0.8543,1,26.9,0.375,0.4447878617589211,0.8189763510916324,0.2,0.2,0.3333333333333333,0.2,1.0,0.75,0.0,0.5
SHP104162,Dubai,New York,Maersk,Rail,2023-03-09,2023-03-21,0.30303030303030304,0.05128205128205128,Out for Delivery,0.47318459894931003,0.5,0.0,Fog,0.4189473684210526,0.25,0.8888888888888888,Equipment Failure,0.5690000000000001,0.21585903083700408,0.581578947368421,0.8571428571428572,0.99,1,92.4,0.08333333333333333,0.48770722112953074,0.9038245899270135,1.0,0.6000000000000001,0.3333333333333333,0.0,0.4,1.0,0.3333333333333333,0.0
SHP104163,Rotterdam,Tokyo,Maersk,Air,2024-04-05,2024-04-07,0.0,0.1282051282051282,Delayed,0.05454905553932885,0.0,0.0,Fog,0.4084210526315789,0.25,0.4444444444444445,Natural Disaster,1.0,0.29515418502202584,0.3236842105263158,0.5714285714285714,1.0,1,33.5,1.0,0.5554931160438326,0.6268484119088751,0.0,0.6000000000000001,0.0,0.8,1.0,0.5,0.3333333333333333,0.25
SHP104164,Shanghai,London,XPO Logistics,Sea,2023-09-25,2023-10-15,0.5454545454545454,0.4358974358974359,In Transit,0.6941035725860337,0.25,1.0,Fog,0.38842105263157894,0.375,0.5555555555555556,None,0.009,0.10132158590308338,0.42631578947368426,0.9142857142857141,1.0,1,75.6,0.425,0.37278729980331554,0.9530636309368117,0.30000000000000004,1.0,1.0,1.0,0.2,0.75,0.3333333333333333,0.5
SHP104165,Hamburg,Tokyo,DB Schenker,Rail,2023-06-19,2023-06-27,0.18181818181818182,0.05128205128205128,Out for Delivery,0.47732174080046097,0.25,0.0,Heavy Rain,0.5568421052631579,0.375,0.4444444444444445,Equipment Failure,0.592,0.37444933920704804,0.4578947368421053,0.17142857142857143,0.834,1,7.3,0.125,0.46642315257094696,0.9049431817923965,0.6000000000000001,0.0,0.3333333333333333,0.2,1.0,1.0,0.5,0.0
SHP104166,Hamburg,Chicago,XPO Logistics,Rail,2024-07-19,2024-07-31,0.30303030303030304,0.20512820512820512,Delayed,0.21370698312734315,0.0,0.0,Rain,0.16526315789473683,0.375,0.5555555555555556,None,0.0,0.2114537444933915,0.6894736842105262,0.0,0.7197,1,51.4,0.3333333333333333,0.1839702163529081,0.8017329552807084,0.4,1.0,0.3333333333333333,0.2,0.0,0.5,0.6666666666666666,0.5
SHP104167,Dubai,Tokyo,Maersk,Road,2023-04-08,2023-04-11,0.030303030303030304,0.1282051282051282,In Transit,0.902709147724772,0.0,0.0,Storm,0.8389473684210526,0.75,0.1111111111111111,Port Strike,0.923,0.3656387665198233,0.5289473684210526,0.8571428571428572,1.0,1,12.5,0.8333333333333334,0.700126440011239,0.9868418838197359,0.0,0.6000000000000001,0.6666666666666666,0.0,1.0,0.75,1.0,0.75
SHP104168,Los Angeles,Singapore,FedEx,Rail,2024-02-27,2024-03-10,0.30303030303030304,0.05128205128205128,Out for Delivery,0.6213995062637288,0.25,0.0,Fog,0.3694736842105263,0.125,0.5555555555555556,None,0.0,0.7753303964757707,0.5605263157894738,0.5142857142857142,0.6029,1,7.1,0.08333333333333333,0.17511941556617028,0.938842340911582,1.0,0.4,0.3333333333333333,0.4,0.6000000000000001,1.0,0.3333333333333333,0.5
SHP104169,Dubai,Chicago,DB Schenker,Road,2024-11-27,2024-12-03,0.12121212121212122,0.1282051282051282,Out for Delivery,0.8264781079577964,0.5,0.0,Storm,0.8052631578947368,0.75,0.2222222222222222,None,0.010000000000000002,0.409691629955947,0.531578947368421,0.2,0.8678,1,62.3,0.4166666666666667,0.3663950547906715,0.9755004642996674,0.1,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.5
SHP104170,Hamburg,Sydney,Maersk,Road,2024-02-17,2024-02-21,0.06060606060606061,0.02564102564102564,Customs Hold,0.6292496729097231,0.5,0.0,Fog,0.391578947368421,0.875,0.6666666666666665,Port Strike,0.9140000000000001,0.3700440528634359,0.5078947368421053,0.5714285714285714,1.0,1,69.6,0.125,0.660508569822984,0.9404558248904853,0.30000000000000004,0.6000000000000001,0.6666666666666666,0.2,0.8,0.25,0.3333333333333333,0.75
SHP104171,Hamburg,London,XPO Logistics,Air,2024-07-09,2024-07-13,0.06060606060606061,0.1282051282051282,Delayed,0.061150877642229255,1.0,1.0,Clear,0.050526315789473676,0.25,0.5555555555555556,None,0.036,0.06167400881057272,0.7052631578947368,0.0,0.682,1,48.2,0.625,0.2653132902500703,0.6414352330463469,0.0,1.0,0.0,0.2,0.2,0.5,0.16666666666666666,0.5
SHP104172,Rotterdam,London,DB Schenker,Sea,2023-06-18,2023-07-15,0.7575757575757576,0.6666666666666666,Customs Hold,0.22242738995962888,1.0,0.0,Clear,0.0,0.5,0.7777777777777777,Traffic Jam,0.35600000000000004,0.4229074889867839,0.6263157894736843,0.08571428571428569,0.7578,1,32.1,0.48148148148148145,0.3026833380162967,0.806866832475095,0.1,0.0,1.0,0.8,0.2,0.25,0.16666666666666666,1.0
SHP104173,Shanghai,Chicago,DB Schenker,Road,2023-09-06,2023-09-11,0.09090909090909091,0.07692307692307693,Out for Delivery,0.46974364924719225,1.0,0.0,Rain,0.15789473684210525,1.0,0.7777777777777777,Traffic Jam,0.35600000000000004,0.5198237885462551,0.20526315789473687,0.9142857142857141,0.9009,1,8.5,0.3,0.4223798819893229,0.9028867644111626,0.2,0.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0
SHP104174,Los Angeles,Singapore,FedEx,Road,2024-05-02,2024-05-10,0.18181818181818182,0.10256410256410256,Customs Hold,0.19615413854223768,0.25,0.0,Rain,0.2231578947368421,0.875,0.8888888888888888,None,0.0,0.7092511013215859,0.6526315789473685,0.3714285714285714,0.6333,1,47.9,0.25,0.30921607193031747,0.7907329403545095,0.4,0.4,0.6666666666666666,0.4,0.6000000000000001,0.25,0.6666666666666666,0.5
SHP104175,Mumbai,Sydney,FedEx,Air,2023-12-30,2024-01-01,0.0,0.10256410256410256,In Transit,0.1723275624072244,0.25,0.0,Rain,0.16736842105263158,0.125,1.0,Port Strike,0.895,0.4845814977973566,0.06315789473684211,0.5714285714285714,0.918,1,47.9,1.0,0.48047204270862603,0.7741153740726744,0.0,0.4,0.0,0.6000000000000001,0.8,0.75,0.6666666666666666,0.75
SHP104176,Los Angeles,London,Maersk,Air,2023-02-07,2023-02-09,0.0,0.07692307692307693,Out for Delivery,0.0687789829993078,0.25,1.0,Blizzard,0.9284210526315789,0.0,0.7777777777777777,Natural Disaster,1.0,0.3832599118942728,0.47105263157894744,0.9142857142857141,1.0,1,31.9,0.75,0.8187693172239394,0.6564565782676973,0.0,0.6000000000000001,0.0,0.4,0.2,1.0,0.0,0.25
SHP104177,Mumbai,London,FedEx,Road,2023-09-08,2023-09-16,0.18181818181818182,0.15384615384615385,Customs Hold,0.9683092533539258,0.25,0.0,Snow,0.6178947368421053,0.625,0.4444444444444445,Natural Disaster,0.986,0.515418502202643,0.4,0.7714285714285714,1.0,1,45.6,0.375,0.6681652149480191,0.9958600170862828,0.2,0.4,0.6666666666666666,0.6000000000000001,0.2,0.25,0.8333333333333333,0.25
SHP104178,Rotterdam,London,Maersk,Sea,2023-05-31,2023-07-02,0.9090909090909092,0.3076923076923077,In Transit,0.8168374471354093,0.75,1.0,Storm,0.8715789473684209,0.375,1.0,Port Strike,0.9300000000000002,0.3436123348017617,0.2815789473684211,0.9714285714285713,1.0,1,8.0,0.1875,0.8635150323124472,0.973992204762139,1.0,0.6000000000000001,1.0,0.8,0.2,0.75,1.0,0.75
SHP104179,Dubai,Chicago,XPO Logistics,Road,2024-10-16,2024-10-20,0.06060606060606061,0.07692307692307693,In Transit,0.5187571769808467,0.0,0.0,Fog,0.42631578947368415,0.625,1.0,Traffic Jam,0.385,0.3127753303964753,0.768421052631579,0.3714285714285714,0.9881,1,87.5,0.375,0.4957150885080079,0.9156403669514541,0.1,1.0,0.6666666666666666,0.0,0.0,0.75,0.3333333333333333,1.0
SHP104180,Hamburg,London,Maersk,Rail,2023-09-30,2023-10-07,0.15151515151515152,0.28205128205128205,At Port,0.2188143927724052,0.0,0.0,Storm,0.8789473684210526,0.25,0.7777777777777777,Traffic Jam,0.45,0.23348017621145312,0.8789473684210526,0.0,1.0,1,52.3,0.7857142857142857,0.5486091598763698,0.8047645953042658,0.0,0.6000000000000001,0.3333333333333333,0.2,0.2,0.0,1.0,1.0
SHP104181,Mumbai,New York,DB Schenker,Sea,2023-09-20,2023-10-23,0.9393939393939394,0.10256410256410256,In Transit,0.2653692419107674,0.0,0.0,Fog,0.46842105263157896,0.375,1.0,Natural Disaster,1.0,0.4229074889867839,0.5184210526315789,0.5142857142857142,1.0,1,87.2,0.06060606060606061,0.6657066591739254,0.8295301557124218,1.0,0.0,1.0,0.6000000000000001,0.4,0.75,0.3333333333333333,0.25
SHP104182,Dubai,Singapore,Maersk,Air,2023-04-17,2023-04-22,0.09090909090909091,0.07692307692307693,Out for Delivery,0.9194837775225962,0.0,0.0,Rain,0.16842105263157894,0.0,0.8888888888888888,Equipment Failure,0.601,0.4449339207048455,0.47105263157894744,0.1428571428571428,0.729,1,50.7,0.3,0.3555071649339703,0.9892087728599641,0.2,0.6000000000000001,0.0,0.0,0.6000000000000001,1.0,0.6666666666666666,0.0
SHP104183,Los Angeles,Sydney,UPS,Rail,2024-05-14,2024-05-23,0.2121212121212121,0.358974358974359,Customs Hold,0.82419147684761,1.0,1.0,Heavy Rain,0.5673684210526315,0.25,0.6666666666666665,Equipment Failure,0.6150000000000001,0.5022026431718061,0.33421052631578946,0.6285714285714286,0.9318,1,29.4,0.7777777777777778,0.5952514751334645,0.9751443228760077,0.0,0.8,0.3333333333333333,0.4,0.8,0.25,0.5,0.0
SHP104184,Dubai,New York,XPO Logistics,Road,2024-03-24,2024-03-29,0.09090909090909091,0.1794871794871795,At Port,0.7719970711916488,0.25,1.0,Heavy Rain,0.5547368421052631,0.625,0.4444444444444445,Equipment Failure,0.6110000000000001,0.26872246696035207,0.3052631578947369,0.08571428571428569,0.909,1,49.4,0.7,0.6218741219443664,0.9667347647403233,0.0,1.0,0.6666666666666666,0.0,0.4,0.0,0.5,0.0
SHP104185,Dubai,New York,UPS,Air,2024-09-01,2024-09-04,0.030303030303030304,0.20512820512820512,Delayed,0.4216643793687058,0.5,0.0,Snow,0.611578947368421,0.125,0.2222222222222222,Port Strike,0.9140000000000001,0.6167400881057272,0.8736842105263157,0.8,1.0,1,33.2,1.0,0.5499438044394493,0.8890128089867276,0.0,0.8,0.0,0.0,0.4,0.5,0.8333333333333333,0.75
SHP104186,Shanghai,London,FedEx,Rail,2023-03-03,2023-03-10,0.15151515151515152,0.15384615384615385,At Port,0.33227370754328195,0.25,1.0,Clear,0.04526315789473684,0.5,0.6666666666666665,Equipment Failure,0.5519999999999999,0.6123348017621142,0.6947368421052631,0.8285714285714285,0.8932,1,19.8,0.42857142857142855,0.4948019106490587,0.8584056496358433,0.1,0.4,0.3333333333333333,1.0,0.2,0.0,0.16666666666666666,0.0
SHP104187,Shanghai,Tokyo,DB Schenker,Sea,2023-06-17,2023-07-07,0.5454545454545454,0.3333333333333333,Delayed,0.6988948949910175,1.0,0.0,Clear,0.04947368421052631,0.375,0.1111111111111111,Traffic Jam,0.43600000000000005,0.40088105726872225,0.20263157894736844,0.39999999999999997,0.6598,1,15.9,0.325,0.22478224220286597,0.9539478336679084,0.7000000000000001,0.0,1.0,1.0,1.0,0.5,0.16666666666666666,1.0
SHP104188,Rotterdam,London,XPO Logistics,Road,2024-09-15,2024-09-21,0.12121212121212122,0.20512820512820512,Delayed,0.6500234064601831,0.5,0.0,Storm,0.7957894736842105,0.625,0.7777777777777777,None,0.0,0.4845814977973566,0.05000000000000001,0.3142857142857142,0.7506,1,5.8,0.6666666666666666,0.38304298960382127,0.9446303928543422,0.0,1.0,0.6666666666666666,0.8,0.2,0.5,1.0,0.5
SHP104189,Shanghai,Singapore,DB Schenker,Rail,2023-04-27,2023-05-09,0.30303030303030304,0.20512820512820512,In Transit,0.16103444550695992,0.75,0.0,Rain,0.21368421052631575,0.5,0.2222222222222222,Port Strike,0.919,0.409691629955947,0.34210526315789475,0.5999999999999999,1.0,1,28.2,0.3333333333333333,0.4853189098061253,0.7654202233678016,0.4,0.0,0.3333333333333333,1.0,0.6000000000000001,0.75,0.6666666666666666,0.75
SHP104190,Rotterdam,Singapore,FedEx,Road,2023-10-12,2023-10-21,0.2121212121212121,0.10256410256410256,In Transit,0.9618254638280165,0.0,0.0,Rain,0.20842105263157892,1.0,0.5555555555555556,None,0.0,0.6299559471365637,0.9921052631578947,0.1428571428571428,0.7975,1,23.5,0.2222222222222222,0.30050576004495644,0.9949963205744612,0.5,0.4,0.6666666666666666,0.8,0.6000000000000001,0.75,0.6666666666666666,0.5
SHP104191,Rotterdam,Chicago,UPS,Road,2023-07-06,2023-07-14,0.18181818181818182,0.23076923076923075,Customs Hold,0.3902597116804238,1.0,1.0,Fog,0.3821052631578947,0.875,0.3333333333333333,Traffic Jam,0.405,0.5638766519823788,0.5947368421052631,0.28571428571428575,0.8878,1,10.5,0.5625,0.5377915144703569,0.879068992318873,0.0,0.8,0.6666666666666666,0.8,0.0,0.25,0.3333333333333333,1.0
SHP104192,Shanghai,New York,FedEx,Rail,2023-01-10,2023-01-22,0.30303030303030304,0.3846153846153846,At Port,0.10726760585921713,0.25,1.0,Heavy Rain,0.5578947368421052,0.125,0.7777777777777777,Traffic Jam,0.45,0.5903083700440526,0.3236842105263158,0.7142857142857142,0.8772,1,72.1,0.625,0.5250772688957572,0.713334390567943,0.0,0.4,0.3333333333333333,1.0,0.4,0.0,0.5,1.0
SHP104193,Rotterdam,Tokyo,FedEx,Sea,2024-11-09,2024-12-09,0.8484848484848486,0.358974358974359,Delayed,0.3374451348572206,0.75,0.0,Snow,0.6684210526315789,0.25,0.2222222222222222,Natural Disaster,1.0,0.5726872246696035,0.26315789473684215,0.3142857142857142,0.9075,1,44.2,0.23333333333333334,0.5739674065748805,0.8603894102152919,1.0,0.4,1.0,0.8,1.0,0.5,0.8333333333333333,0.25
SHP104194,Rotterdam,Chicago,FedEx,Road,2024-05-28,2024-05-31,0.030303030303030304,0.0,In Transit,0.24135861497773387,0.75,1.0,Blizzard,0.931578947368421,0.75,0.2222222222222222,Equipment Failure,0.555,0.7268722466960353,0.46052631578947373,0.28571428571428575,0.8415,1,38.5,0.0,0.6870609721831975,0.817353144055685,0.30000000000000004,0.4,0.6666666666666666,0.8,0.0,0.75,0.0,0.0
SHP104195,Hamburg,Chicago,FedEx,Road,2024-08-03,2024-08-06,0.030303030303030304,0.0,At Port,0.044724343918921626,0.0,0.0,Fog,0.3936842105263158,0.625,1.0,Natural Disaster,0.9670000000000001,0.6167400881057272,0.23947368421052634,0.7428571428571427,0.9373,1,46.9,0.0,0.6577690362461366,0.6015243197055471,0.30000000000000004,0.4,0.6666666666666666,0.2,0.0,0.0,0.3333333333333333,0.25
SHP104196,Hamburg,Singapore,Maersk,Sea,2023-08-16,2023-09-20,1.0,0.1282051282051282,Delayed,0.13398297930228745,0.25,0.0,Snow,0.6147368421052631,0.5,1.0,Equipment Failure,0.6280000000000001,0.33920704845814953,0.1105263157894737,0.5714285714285714,0.939,1,70.4,0.07142857142857142,0.5788142736723798,0.7418355465986537,1.0,0.6000000000000001,1.0,0.2,0.6000000000000001,0.5,0.8333333333333333,0.0
SHP104197,Dubai,Tokyo,XPO Logistics,Air,2024-09-01,2024-09-05,0.06060606060606061,0.15384615384615385,Customs Hold,0.7242198846881739,0.75,1.0,Storm,0.8147368421052631,0.0,0.8888888888888888,Traffic Jam,0.37000000000000005,0.11013215859030812,0.6078947368421053,0.22857142857142848,1.0,1,93.4,0.75,0.5847148075302051,0.9585229913820821,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0
SHP104198,Hamburg,London,DHL,Rail,2023-06-11,2023-06-25,0.36363636363636365,0.28205128205128205,Customs Hold,0.8844641120949381,0.75,0.0,Fog,0.4526315789473684,0.5,0.0,Port Strike,0.9390000000000001,0.643171806167401,0.8421052631578948,0.0,0.9398,1,86.2,0.39285714285714285,0.5288002247822423,0.9842170835444017,0.30000000000000004,0.2,0.3333333333333333,0.2,0.2,0.25,0.3333333333333333,0.75
SHP104199,Rotterdam,Chicago,FedEx,Rail,2024-11-13,2024-11-24,0.27272727272727276,0.02564102564102564,At Port,0.9677611020641697,0.25,0.0,Clear,0.02736842105263158,0.25,0.0,Port Strike,0.892,0.7312775330396475,0.3368421052631579,0.28571428571428575,0.6847,1,26.4,0.045454545454545456,0.33246698510817646,0.995787222657345,1.0,0.4,0.3333333333333333,0.8,0.0,0.0,0.16666666666666666,0.75
SHP104200,Rotterdam,London,UPS,Sea,2024-11-10,2024-12-04,0.6666666666666667,0.15384615384615385,Out for Delivery,0.09732286110966626,1.0,0.0,Storm,0.894736842105263,0.375,0.6666666666666665,None,0.05,0.4581497797356824,0.7868421052631579,0.8285714285714285,0.9407,1,6.0,0.125,0.4240657488058444,0.7008727518451361,1.0,0.8,1.0,0.8,0.2,1.0,1.0,0.5
SHP104201,Mumbai,Chicago,DB Schenker,Sea,2023-12-25,2024-01-14,0.5454545454545454,0.3076923076923077,Delayed,0.3385494396453422,0.25,0.0,Blizzard,0.9263157894736842,0.625,0.7777777777777777,None,0.0,0.19383259911894202,0.3368421052631579,0.11428571428571427,0.7375,1,37.1,0.3,0.4421888170834504,0.8608090860093586,0.8,0.0,1.0,0.6000000000000001,0.0,0.5,0.0,0.5
SHP104202,Hamburg,Tokyo,UPS,Sea,2023-03-10,2023-03-30,0.5454545454545454,0.28205128205128205,Delayed,0.06857292612761122,0.5,1.0,Storm,0.8221052631578947,0.25,1.0,Port Strike,0.885,0.5462555066079293,0.6605263157894737,0.4857142857142857,1.0,1,45.6,0.275,0.8120258499578534,0.6560730376678475,0.9,0.8,1.0,0.2,1.0,0.5,1.0,0.75
SHP104203,Rotterdam,London,DHL,Air,2024-03-05,2024-03-09,0.06060606060606061,0.15384615384615385,Delayed,0.9383849942584153,0.75,0.0,Heavy Rain,0.531578947368421,0.25,0.4444444444444445,Equipment Failure,0.577,0.6696035242290748,0.4105263157894737,0.4857142857142857,0.9226,1,35.6,0.75,0.4244169710592864,0.9918245491237447,0.0,0.2,0.0,0.8,0.2,0.5,0.5,0.0
SHP104204,Dubai,Singapore,Maersk,Sea,2023-03-29,2023-04-23,0.696969696969697,0.15384615384615385,Out for Delivery,0.06503194881787373,1.0,0.0,Snow,0.6799999999999999,0.625,0.2222222222222222,Traffic Jam,0.37200000000000005,0.2907488986784137,0.7447368421052631,0.1428571428571428,0.8705,1,39.3,0.12,0.45469232930598485,0.6492968432532266,1.0,0.6000000000000001,1.0,0.0,0.6000000000000001,1.0,0.8333333333333333,1.0
SHP104205,Rotterdam,Sydney,DB Schenker,Road,2024-05-12,2024-05-21,0.2121212121212121,0.2564102564102564,In Transit,0.8468617338385394,1.0,0.0,Rain,0.17789473684210524,0.875,0.2222222222222222,Natural Disaster,0.9660000000000001,0.4449339207048455,0.6868421052631579,0.028571428571428525,1.0,1,65.7,0.5555555555555556,0.5581624051699916,0.9786323650919402,0.0,0.0,0.6666666666666666,0.8,0.8,0.75,0.6666666666666666,0.25
SHP104206,Shanghai,London,XPO Logistics,Road,2023-10-19,2023-10-28,0.2121212121212121,0.20512820512820512,Customs Hold,0.42790210097987047,1.0,1.0,Rain,0.18421052631578946,0.875,0.3333333333333333,Traffic Jam,0.39,0.40088105726872225,0.5,0.08571428571428569,0.7629,1,17.7,0.4444444444444444,0.4775217757797134,0.8908995590025571,0.1,1.0,0.6666666666666666,1.0,0.2,0.25,0.6666666666666666,1.0
SHP104207,Mumbai,Chicago,DB Schenker,Rail,2024-04-07,2024-04-17,0.24242424242424243,0.1282051282051282,At Port,0.16155258851443,0.25,1.0,Snow,0.6031578947368421,0.25,0.7777777777777777,Natural Disaster,1.0,0.5594713656387662,0.48947368421052634,0.9428571428571428,1.0,1,84.1,0.25,0.7673503793200336,0.7658323025245646,0.5,0.0,0.3333333333333333,0.6000000000000001,0.0,0.0,0.8333333333333333,0.25
SHP104208,Hamburg,London,DHL,Sea,2024-10-12,2024-11-13,0.9090909090909092,0.8461538461538461,Customs Hold,0.385082282710028,0.75,1.0,Blizzard,0.9747368421052631,0.5,0.4444444444444445,Equipment Failure,0.597,0.6387665198237888,0.2815789473684211,0.0,0.9067,1,13.7,0.515625,0.6869204832818208,0.8773532022030037,0.0,0.2,1.0,0.2,0.2,0.25,0.0,0.0
SHP104209,Rotterdam,New York,FedEx,Rail,2023-01-26,2023-02-06,0.27272727272727276,0.28205128205128205,At Port,0.4349480456606023,0.25,0.0,Rain,0.2231578947368421,0.5,1.0,None,0.014000000000000002,0.6607929515418505,0.052631578947368425,0.8571428571428572,0.6956,1,28.8,0.5,0.24719022197246415,0.8929980062052366,0.0,0.4,0.3333333333333333,0.8,0.4,0.0,0.6666666666666666,0.5
SHP104210,Hamburg,London,DHL,Rail,2024-02-18,2024-03-01,0.30303030303030304,0.15384615384615385,In Transit,0.8719586605903229,0.0,0.0,Clear,0.012631578947368419,0.125,0.0,Port Strike,0.916,0.5242290748898677,0.3921052631578948,0.0,0.6335,1,10.5,0.25,0.3217195841528519,0.9823865520449508,0.6000000000000001,0.2,0.3333333333333333,0.2,0.2,0.75,0.16666666666666666,0.75
SHP104211,Mumbai,New York,Maersk,Sea,2024-10-23,2024-11-20,0.7878787878787878,0.8205128205128205,At Port,0.8068406880298963,0.0,1.0,Fog,0.4126315789473684,0.5,0.5555555555555556,Equipment Failure,0.6240000000000001,0.49339207048458134,0.8447368421052632,0.8857142857142857,1.0,1,38.9,0.5714285714285714,0.6192048328182074,0.9724093271099032,0.0,0.6000000000000001,1.0,0.6000000000000001,0.4,0.0,0.3333333333333333,0.0
SHP104212,Mumbai,London,DB Schenker,Road,2024-04-02,2024-04-10,0.18181818181818182,0.05128205128205128,Delayed,0.8736971404107534,0.5,0.0,Heavy Rain,0.5526315789473684,0.625,0.0,None,0.0,0.3700440528634359,0.5710526315789474,0.6571428571428573,0.9237,1,29.1,0.125,0.2615200899128969,0.9826425930117708,0.6000000000000001,0.0,0.6666666666666666,0.6000000000000001,0.2,0.5,0.5,0.5
SHP104213,Shanghai,Tokyo,XPO Logistics,Road,2023-04-27,2023-05-03,0.12121212121212122,0.0,Out for Delivery,0.18053982899280202,1.0,0.0,Clear,0.0,0.625,0.8888888888888888,Equipment Failure,0.589,0.1982378854625546,0.513157894736842,0.057142857142857106,0.7201,1,67.9,0.0,0.42364428210171395,0.7800885311910508,0.6000000000000001,1.0,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.0
SHP104214,Mumbai,Chicago,DHL,Air,2023-01-27,2023-02-01,0.09090909090909091,0.05128205128205128,Delayed,0.519357342626565,0.25,0.0,Rain,0.19789473684210523,0.125,0.4444444444444445,Equipment Failure,0.6280000000000001,0.3700440528634359,0.8236842105263158,0.6857142857142857,0.8997,1,53.4,0.2,0.3734897443101995,0.9157889542926185,0.30000000000000004,0.2,0.0,0.6000000000000001,0.0,0.5,0.6666666666666666,0.0
SHP104215,Mumbai,London,DB Schenker,Air,2024-07-07,2024-07-12,0.09090909090909091,0.1794871794871795,Delayed,0.9925579459930942,0.75,0.0,Blizzard,0.9968421052631579,0.125,0.6666666666666665,Port Strike,0.876,0.3832599118942728,0.5184210526315789,0.8857142857142857,1.0,1,31.5,0.7,0.6899409946614219,0.9990396975371005,0.0,0.0,0.0,0.6000000000000001,0.2,0.5,0.0,0.75
SHP104216,Hamburg,Tokyo,UPS,Road,2023-12-20,2023-12-28,0.18181818181818182,0.07692307692307693,Customs Hold,0.5540069059060301,0.0,0.0,Heavy Rain,0.5263157894736842,0.875,0.4444444444444445,Traffic Jam,0.398,0.6740088105726869,0.5552631578947369,0.6285714285714286,0.8775,1,12.9,0.1875,0.47653835347007584,0.9240887759186369,0.5,0.8,0.6666666666666666,0.2,1.0,0.25,0.5,1.0
SHP104217,Rotterdam,Singapore,UPS,Sea,2024-02-16,2024-03-15,0.7878787878787878,0.717948717948718,At Port,0.4249472854507845,0.0,1.0,Rain,0.2431578947368421,0.25,0.7777777777777777,Natural Disaster,1.0,0.5991189427312777,0.015789473684210527,0.9142857142857141,0.9383,1,48.2,0.5,0.6433689238550155,0.890009252856128,0.0,0.8,1.0,0.8,0.6000000000000001,0.0,0.6666666666666666,0.25
SHP104218,Los Angeles,Tokyo,Maersk,Road,2024-01-16,2024-01-24,0.18181818181818182,0.2564102564102564,Customs Hold,0.3758397317659674,0.25,1.0,Fog,0.38421052631578945,0.875,0.7777777777777777,None,0.0,0.5022026431718061,0.4131578947368421,0.42857142857142855,0.8011,1,11.2,0.625,0.44907277325091316,0.8742321503410148,0.0,0.6000000000000001,0.6666666666666666,0.4,1.0,0.25,0.3333333333333333,0.5
SHP104219,Dubai,New York,DHL,Sea,2023-02-16,2023-03-13,0.696969696969697,0.23076923076923075,At Port,0.5042411705630754,0.75,0.0,Clear,0.01894736842105263,0.5,0.8888888888888888,Traffic Jam,0.371,0.5726872246696035,0.9605263157894738,0.6857142857142857,0.9071,1,15.3,0.18,0.3524866535543692,0.9119932303617821,1.0,0.2,1.0,0.0,0.4,0.0,0.16666666666666666,1.0
SHP104220,Rotterdam,New York,XPO Logistics,Sea,2023-07-20,2023-08-18,0.8181818181818181,0.8205128205128205,Out for Delivery,0.9204640480772692,0.5,1.0,Blizzard,0.9515789473684209,0.5,0.3333333333333333,Equipment Failure,0.559,0.052863436123347984,0.7421052631578947,0.22857142857142848,1.0,1,64.9,0.5517241379310345,0.7115762854734475,0.9893457504354932,0.0,1.0,1.0,0.8,0.4,1.0,0.0,0.0
SHP104221,Dubai,London,DB Schenker,Sea,2024-06-30,2024-07-24,0.6666666666666667,0.05128205128205128,Delayed,0.757255002380657,1.0,0.0,Blizzard,0.903157894736842,0.375,0.4444444444444445,Natural Disaster,0.9500000000000001,0.4845814977973566,0.1710526315789474,0.3142857142857142,0.9117,1,86.6,0.041666666666666664,0.6675330148918235,0.9642564212030367,1.0,0.0,1.0,0.0,0.2,0.5,0.0,0.25
SHP104222,Rotterdam,Sydney,Maersk,Road,2023-01-28,2023-02-06,0.2121212121212121,0.2564102564102564,At Port,0.32398742052806573,0.5,1.0,Heavy Rain,0.4936842105263158,1.0,0.1111111111111111,Equipment Failure,0.6110000000000001,0.3700440528634359,0.7736842105263158,0.5714285714285714,1.0,1,20.0,0.5555555555555556,0.658752458555774,0.8551618210784679,0.0,0.6000000000000001,0.6666666666666666,0.8,0.8,0.0,0.5,0.0
